Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2017-02-25,Watford,West Ham United,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,C Pawson,9,13,1,2,18,14,4,6,4,1,0,1,Heurelho Gomes,Daryl Janmaat,Miguel Britos,Younes Kaboul,José Holebas,Tom Cleverley,Valon Behrami,Etienne Capoue,Troy Deeney,Mauro Zárate,M'Baye Niang,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Cheikhou Kouyaté,Sofiane Feghouli,Robert Snodgrass,Pedro Obiang,Mark Noble,Manuel Lanzini,Michail Antonio
2017-02-25,West Bromwich Albion,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,2,1,H,2,1,H,M Clattenburg,13,12,4,4,12,5,8,6,2,0,0,0,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,James Morrison,Jake Livermore,Chris Brunt,Nacer Chadli,Darren Fletcher,Salomón Rondón,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Marc Pugh,Harry Arter,Ryan Fraser,Jack Wilshere,Joshua King
2017-02-26,Tottenham Hotspur,Stoke City,,,,,,,,,,,,,,,,,,,,,4,0,H,4,0,H,J Moss,21,5,9,3,11,14,8,5,2,3,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Victor Wanyama,Mousa Dembélé,Ben Davies,Harry Kane,Dele Alli,Christian Eriksen,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Charlie Adam,Ramadan Sobhi,Peter Crouch
2017-02-27,Leicester City,Liverpool,,,,,,,,,,,,,,,,,,,,,3,1,H,2,0,H,M Oliver,13,17,7,7,8,5,5,12,0,0,0,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Simon Mignolet,Nathaniel Clyne,James Milner,Lucas Leiva,Joel Matip,Georginio Wijnaldum,Adam Lallana,Emre Can,Philippe Coutinho,Roberto Firmino,Sadio Mané
2017-03-04,Leicester City,Hull City,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,M Dean,17,10,5,4,12,13,10,4,1,1,0,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Shinji Okazaki,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Eldin Jakupovic,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Ahmed El Mohamady,Tom Huddlestone,Sam Clucas,Kamil Grosicki,Alfred N'Diaye,Lazar Markovic,Oumar Niasse
2017-03-04,Liverpool,Arsenal,,,,,,,,,,,,,,,,,,,,,3,1,H,2,0,H,R Madley,18,7,7,3,8,15,9,3,1,2,0,0,Simon Mignolet,Nathaniel Clyne,James Milner,Ragnar Klavan,Joel Matip,Georginio Wijnaldum,Adam Lallana,Emre Can,Philippe Coutinho,Roberto Firmino,Sadio Mané,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alex Oxlade-Chamberlain,Alex Iwobi,Danny Welbeck,Francis Coquelin,Granit Xhaka,Olivier Giroud
2017-03-04,Manchester United,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,K Friend,20,3,7,1,9,11,15,2,3,2,0,1,David de Gea,Phil Jones,Marcos Rojo,Luke Shaw,Luis Antonio Valencia,Paul Pogba,Juan Mata,Anthony Martial,Wayne Rooney,Michael Carrick,Zlatan Ibrahimovic,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Marc Pugh,Harry Arter,Ryan Fraser,Joshua King,Benik Afobe
2017-03-04,Stoke City,Middlesbrough,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,C Pawson,13,8,8,2,16,20,6,1,1,2,0,0,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Geoff Cameron,Ramadan Sobhi,Peter Crouch,Víctor Valdés,Fabio,George Friend,Daniel Ayala,Ben Gibson,Grant Leadbitter,Adam Clayton,Marten de Roon,Gastón Ramírez,Rudy Gestede,Adama Traoré
2017-03-04,Swansea City,Burnley,,,,,,,,,,,,,,,,,,,,,3,2,H,1,1,D,A Taylor,23,6,10,4,7,13,9,2,2,2,0,0,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Luciano Narsingh,Gylfi Sigurdsson,Paul Robinson,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Jeff Hendrick,Joey Barton,George Boyd,Andre Gray,Sam Vokes
2017-03-04,Watford,Southampton,,,,,,,,,,,,,,,,,,,,,3,4,A,1,2,A,J Moss,16,20,4,11,16,9,6,5,3,2,0,0,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,José Holebas,Tom Cleverley,Valon Behrami,M'Baye Niang,Etienne Capoue,Troy Deeney,Stefano Okaka,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Oriol Romeu,James Ward-Prowse,Steven Davis,Nathan Redmond,Dusan Tadic,Manolo Gabbiadini
2017-03-04,West Bromwich Albion,Crystal Palace,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,M Jones,11,10,1,4,8,12,5,5,0,1,0,0,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,James Morrison,Jake Livermore,Chris Brunt,Nacer Chadli,Darren Fletcher,Salomón Rondón,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke
2017-03-05,Sunderland,Manchester City,,,,,,,,,,,,,,,,,,,,,0,2,A,0,1,A,M Atkinson,11,14,3,7,11,4,6,4,1,0,0,0,Jordan Pickford,Billy Jones,Bryan Oviedo,John O'Shea,Lamine Koné,Sebastian Larsson,Fabio Borini,Didier Ndong,Darron Gibson,Adnan Januzaj,Jermain Defoe,Willy Caballero,Bacary Sagna,John Stones,Aleksandar Kolarov,Gaël Clichy,David Silva,Fernandinho,Yaya Touré,Raheem Sterling,Sergio Agüero,Leroy Sané
2017-03-05,Tottenham Hotspur,Everton,,,,,,,,,,,,,,,,,,,,,3,2,H,1,0,H,M Oliver,20,8,7,4,9,14,7,2,1,2,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Victor Wanyama,Mousa Dembélé,Ben Davies,Harry Kane,Dele Alli,Christian Eriksen,Joel Robles,Leighton Baines,Ashley Williams,Séamus Coleman,Ramiro Funes Mori,Ross Barkley,Idrissa Gueye,Morgan Schneiderlin,Gareth Barry,Tom Davies,Romelu Lukaku
2017-03-06,West Ham United,Chelsea,,,,,,,,,,,,,,,,,,,,,1,2,A,0,1,A,A Marriner,11,9,2,4,8,8,6,4,0,1,0,0,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Manuel Lanzini,Sofiane Feghouli,Andy Carroll,Robert Snodgrass,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Victor Moses,Eden Hazard,Pedro,Diego Costa
2017-03-08,Manchester City,Stoke City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,N Swarbrick,12,5,1,2,8,11,8,1,1,3,0,0,Willy Caballero,Bacary Sagna,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Jesús Navas,Kevin De Bruyne,Leroy Sané,Fernandinho,Yaya Touré,Sergio Agüero,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Mame Biram Diouf,Geoff Cameron,Ramadan Sobhi,Jonathan Walters,Saido Berahino
2017-03-11,AFC Bournemouth,West Ham United,,,,,,,,,,,,,,,,,,,,,3,2,H,1,1,D,R Madley,21,15,9,7,20,15,5,6,4,2,0,0,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Marc Pugh,Harry Arter,Ryan Fraser,Joshua King,Benik Afobe,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Cheikhou Kouyaté,Sofiane Feghouli,Pedro Obiang,Mark Noble,Manuel Lanzini,Andy Carroll,Michail Antonio
2017-03-11,Everton,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,3,0,H,2,0,H,G Scott,16,5,5,2,8,12,4,6,1,2,0,0,Joel Robles,Leighton Baines,Ashley Williams,Phil Jagielka,Séamus Coleman,Ross Barkley,Kevin Mirallas,Morgan Schneiderlin,Gareth Barry,Tom Davies,Romelu Lukaku,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Jake Livermore,Darren Fletcher,Hal Robson-Kanu,James McClean,Nacer Chadli
2017-03-11,Hull City,Swansea City,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,A Marriner,15,11,7,3,14,5,2,7,3,1,0,0,Eldin Jakupovic,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Omar Elabdellaoui,Tom Huddlestone,Alfred N'Diaye,Sam Clucas,Kamil Grosicki,Lazar Markovic,Abel Hernández,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Angel Rangel,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson
2017-03-12,Liverpool,Burnley,,,,,,,,,,,,,,,,,,,,,2,1,H,1,1,D,C Pawson,10,11,3,1,12,16,11,1,2,2,0,0,Simon Mignolet,Nathaniel Clyne,James Milner,Ragnar Klavan,Joel Matip,Georginio Wijnaldum,Adam Lallana,Emre Can,Philippe Coutinho,Sadio Mané,Divock Origi,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Joey Barton,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes
2017-03-18,AFC Bournemouth,Swansea City,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,M Dean,12,10,6,1,10,9,2,4,0,2,0,0,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Dan Gosling,Andrew Surman,Marc Pugh,Ryan Fraser,Benik Afobe,Joshua King,Lukasz Fabianski,Alfie Mawson,Federico Fernández,Leroy Fer,Stephen Kingsley,Ki Sung-Yueng,Tom Carroll,Jordan Ayew,Gylfi Sigurdsson,Jack Cork,Fernando Llorente
2017-03-18,Crystal Palace,Watford,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Atkinson,7,6,0,2,8,15,3,2,0,2,0,0,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Craig Cathcart,Daryl Janmaat,Tom Cleverley,Valon Behrami,Etienne Capoue,M'Baye Niang,Troy Deeney
2017-03-18,Everton,Hull City,,,,,,,,,,,,,,,,,,,,,4,0,H,1,0,H,P Tierney,14,6,8,0,9,7,5,8,2,0,0,1,Joel Robles,Leighton Baines,Ashley Williams,Phil Jagielka,Séamus Coleman,Ross Barkley,Dominic Calvert-Lewin,Idrissa Gueye,Morgan Schneiderlin,Tom Davies,Romelu Lukaku,Eldin Jakupovic,Andrew Robertson,Harry Maguire,Curtis Davies,Andrea Ranocchia,Omar Elabdellaoui,Tom Huddlestone,Alfred N'Diaye,Sam Clucas,Lazar Markovic,Abel Hernández
2017-03-18,Stoke City,Chelsea,,,,,,,,,,,,,,,,,,,,,1,2,A,1,1,D,A Taylor,5,20,1,7,16,11,5,11,4,2,1,0,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Marko Arnautovic,Geoff Cameron,Ramadan Sobhi,Saido Berahino,Jonathan Walters,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Willian,Pedro,Diego Costa
2017-03-18,Sunderland,Burnley,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,R Madley,14,17,5,3,14,7,3,5,2,1,0,0,Jordan Pickford,Billy Jones,Bryan Oviedo,Jason Denayer,John O'Shea,Sebastian Larsson,Jack Rodwell,Darron Gibson,Fabio Borini,Jermain Defoe,Adnan Januzaj,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Joey Barton,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes
2017-03-18,West Bromwich Albion,Arsenal,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,N Swarbrick,12,11,8,2,5,6,4,5,1,0,0,0,Ben Foster,Allan-Roméo Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Jake Livermore,Chris Brunt,James McClean,Nacer Chadli,Darren Fletcher,Salomón Rondón,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alexis Sánchez,Aaron Ramsey,Theo Walcott,Alex Oxlade-Chamberlain,Granit Xhaka,Danny Welbeck
2017-03-18,West Ham United,Leicester City,,,,,,,,,,,,,,,,,,,,,2,3,A,1,3,A,R East,20,11,7,5,10,14,6,5,0,1,0,0,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Sam Byram,Cheikhou Kouyaté,Pedro Obiang,André Ayew,Manuel Lanzini,Michail Antonio,Andy Carroll,Kasper Schmeichel,Danny Simpson,Robert Huth,Christian Fuchs,Yohan Benalouane,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki
2017-03-19,Manchester City,Liverpool,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Oliver,13,13,3,4,14,7,9,8,3,3,0,0,Willy Caballero,John Stones,Gaël Clichy,Fernandinho,Nicolás Otamendi,Raheem Sterling,Kevin De Bruyne,Leroy Sané,David Silva,Yaya Touré,Sergio Agüero,Simon Mignolet,Nathaniel Clyne,James Milner,Ragnar Klavan,Joel Matip,Georginio Wijnaldum,Adam Lallana,Emre Can,Philippe Coutinho,Roberto Firmino,Sadio Mané
2017-03-19,Middlesbrough,Manchester United,,,,,,,,,,,,,,,,,,,,,1,3,A,0,1,A,J Moss,10,14,3,6,9,8,8,3,1,1,0,0,Víctor Valdés,Bernardo Espinosa,Fabio,Ben Gibson,Antonio Barragán,Grant Leadbitter,Adam Clayton,Marten de Roon,Gastón Ramírez,Álvaro Negredo,Stewart Downing,David de Gea,Eric Bailly,Phil Jones,Chris Smalling,Ashley Young,Juan Mata,Jesse Lingard,Michael Carrick,Luis Antonio Valencia,Marouane Fellaini,Marcus Rashford
2017-03-19,Tottenham Hotspur,Southampton,,,,,,,,,,,,,,,,,,,,,2,1,H,2,0,H,A Marriner,12,8,6,3,12,13,5,1,3,3,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Victor Wanyama,Mousa Dembélé,Ben Davies,Son Heung-Min,Dele Alli,Christian Eriksen,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Oriol Romeu,James Ward-Prowse,Steven Davis,Dusan Tadic,Nathan Redmond,Manolo Gabbiadini
2017-04-01,Burnley,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,S Attwell,13,19,2,7,9,6,3,7,2,0,0,0,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Joey Barton,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kieran Trippier,Victor Wanyama,Harry Winks,Ben Davies,Vincent Janssen,Dele Alli,Christian Eriksen
2017-04-01,Chelsea,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,2,A,1,2,A,C Pawson,24,8,11,3,12,14,9,3,3,2,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Pedro,Nemanja Matic,Eden Hazard,Diego Costa,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke
