Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2017-12-26,Manchester United,Burnley,,,,,,,,,,,,,,,,,,,,,2,2,D,0,2,A,M Atkinson,23,3,6,2,10,14,12,2,3,7,0,0,David de Gea,Phil Jones,Marcos Rojo,Ashley Young,Luke Shaw,Paul Pogba,Juan Mata,Marcus Rashford,Zlatan Ibrahimovic,Nemanja Matic,Romelu Lukaku,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Jeff Hendrick,Steven Defour,Scott Arfield,Ashley Barnes
2017-12-26,Tottenham Hotspur,Southampton,,,,,,,,,,,,,,,,,,,,,5,2,H,2,0,H,G Scott,16,16,7,6,8,15,3,8,0,2,0,0,Hugo Lloris,Danny Rose,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Fraser Forster,Maya Yoshida,Jack Stephens,Wesley Hoedt,Matt Targett,Oriol Romeu,Nathan Redmond,Mario Lemina,Sofiane Boufal,Pierre-Emile Højbjerg,Shane Long
2017-12-26,Watford,Leicester City,,,,,,,,,,,,,,,,,,,,,2,1,H,1,1,D,C Kavanagh,11,11,1,5,7,13,8,8,3,3,0,0,Heurelho Gomes,Daryl Janmaat,Molla Wagué,Marvin Zeegelaar,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Ben Watson,Richarlison,André Carrillo,Roberto Pereyra,Kasper Schmeichel,Ben Chilwell,Wes Morgan,Harry Maguire,Aleksandar Dragovic,Andy King,Marc Albrighton,Shinji Okazaki,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy
2017-12-26,West Bromwich Albion,Everton,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,R East,17,7,3,3,14,13,10,2,2,0,0,0,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Jake Livermore,Matt Phillips,Chris Brunt,Gareth Barry,Salomón Rondón,Jay Rodriguez,Jordan Pickford,Ashley Williams,Michael Keane,Mason Holgate,Gylfi Sigurdsson,Cuco Martina,Morgan Schneiderlin,Tom Davies,Jonjoe Kenny,Yannick Bolasie,Dominic Calvert-Lewin
2017-12-27,Newcastle United,Manchester City,,,,,,,,,,,,,,,,,,,,,0,1,A,0,1,A,A Marriner,6,22,2,6,11,6,3,8,1,0,0,0,Robert Elliot,Paul Dummett,Jamaal Lascelles,Chancel Mbemba,Javier Manquillo,DeAndre Yedlin,Jacob Murphy,Jonjo Shelvey,Mohamed Diamé,Rolando Aarons,Joselu,Ederson,Kyle Walker,Danilo,Vincent Kompany,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva
2017-12-28,Crystal Palace,Arsenal,,,,,,,,,,,,,,,,,,,,,2,3,A,0,1,A,M Oliver,16,16,2,9,12,7,5,4,0,1,0,0,Julian Speroni,James Tomkins,Scott Dann,Jeffrey Schlupp,Martin Kelly,Luka Milivojevic,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Wilfried Zaha,Christian Benteke,Petr Cech,Laurent Koscielny,Shkodran Mustafi,Calum Chambers,Héctor Bellerín,Jack Wilshere,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil
2017-12-30,AFC Bournemouth,Everton,,,,,,,,,,,,,,,,,,,,,2,1,H,1,0,H,L Probert,19,6,7,1,8,13,4,4,0,0,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Adam Smith,Dan Gosling,Jordon Ibe,Lewis Cook,Ryan Fraser,Callum Wilson,Joshua King,Jordan Pickford,Michael Keane,Phil Jagielka,Cuco Martina,Jonjoe Kenny,James McCarthy,Idrissa Gueye,Morgan Schneiderlin,Dominic Calvert-Lewin,Gylfi Sigurdsson,Aaron Lennon
2017-12-30,Chelsea,Stoke City,,,,,,,,,,,,,,,,,,,,,5,0,H,3,0,H,K Friend,21,1,12,1,5,10,7,0,1,1,0,0,Thibaut Courtois,Antonio Rüdiger,Gary Cahill,César Azpilicueta,Marcos Alonso,Danny Drinkwater,N'Golo Kanté,Victor Moses,Willian,Pedro,Álvaro Morata,Jack Butland,Kevin Wimmer,Josh Tymon,Geoff Cameron,Thomas Edwards,Ibrahim Afellay,Charlie Adam,Mame Biram Diouf,Darren Fletcher,Ramadan Sobhi,Saido Berahino
2017-12-30,Huddersfield Town,Burnley,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,P Tierney,3,11,1,4,14,14,5,4,2,1,0,0,Jonas Lössl,Scott Malone,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Tom Ince,Rajiv van La Parra,Collin Quaner,Laurent Depoitre,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Ashley Barnes,Jeff Hendrick
2017-12-30,Liverpool,Leicester City,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,N Swarbrick,17,7,6,1,7,3,7,1,3,2,0,0,Loris Karius,Dejan Lovren,Joseph Gomez,Andrew Robertson,Joel Matip,Philippe Coutinho,James Milner,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah,Kasper Schmeichel,Wes Morgan,Harry Maguire,Daniel Amartey,Christian Fuchs,Marc Albrighton,Vicente Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy
2017-12-30,Manchester United,Southampton,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,C Pawson,15,8,3,3,12,13,10,7,2,4,0,0,David de Gea,Victor Lindelöf,Phil Jones,Ashley Young,Luke Shaw,Paul Pogba,Juan Mata,Jesse Lingard,Henrikh Mkhitaryan,Nemanja Matic,Romelu Lukaku,Alex McCarthy,Maya Yoshida,Jack Stephens,Wesley Hoedt,Sam McQueen,Oriol Romeu,James Ward-Prowse,Dusan Tadic,Sofiane Boufal,Pierre-Emile Højbjerg,Shane Long
2017-12-30,Newcastle United,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,A Taylor,11,10,2,3,11,10,3,6,2,2,0,0,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Matt Ritchie,Isaac Hayden,Mikel Merino,Christian Atsu,Dwight Gayle,Joselu,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,Solly March,Davy Pröpper,Pascal Groß,Glenn Murray
2017-12-30,Watford,Swansea City,,,,,,,,,,,,,,,,,,,,,1,2,A,1,0,H,M Atkinson,9,9,4,4,14,13,1,8,4,2,0,0,Heurelho Gomes,Daryl Janmaat,Molla Wagué,Marvin Zeegelaar,Christian Kabasele,Tom Cleverley,Richarlison,Abdoulaye Doucouré,Ben Watson,André Carrillo,Stefano Okaka,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Tom Carroll,Sam Clucas,Renato Sanches,Roque Mesa,Tammy Abraham,Jordan Ayew
2017-12-31,Crystal Palace,Manchester City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,J Moss,10,15,1,4,14,11,7,8,5,4,0,0,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Scott Dann,Timothy Fosu-Mensah,Luka Milivojevic,Yohan Cabaye,Jairo Riedewald,Andros Townsend,Wilfried Zaha,Christian Benteke,Ederson,Kyle Walker,Danilo,Eliaquim Mangala,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Gabriel Jesus,Leroy Sané,Bernardo Silva
2017-12-31,West Bromwich Albion,Arsenal,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Dean,14,14,3,4,14,9,5,6,3,3,0,0,Ben Foster,Kieran Gibbs,Jonny Evans,Matt Phillips,Craig Dawson,Ahmed Hegazi,Jake Livermore,Chris Brunt,Gareth Barry,Hal Robson-Kanu,Jay Rodriguez,Petr Cech,Laurent Koscielny,Shkodran Mustafi,Calum Chambers,Héctor Bellerín,Jack Wilshere,Sead Kolasinac,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Alex Iwobi
2018-01-01,Brighton and Hove Albion,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,2,2,D,1,1,D,M Oliver,15,26,6,8,13,9,5,12,2,1,0,0,Mat Ryan,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Markus Suttner,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Asmir Begovic,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Marc Pugh,Harry Arter,Jordon Ibe,Lewis Cook,Benik Afobe,Callum Wilson
2018-01-01,Burnley,Liverpool,,,,,,,,,,,,,,,,,,,,,1,2,A,0,0,D,R East,13,19,4,5,4,12,3,9,0,0,0,0,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Ashley Barnes,Jeff Hendrick,Simon Mignolet,Dejan Lovren,Joseph Gomez,Ragnar Klavan,Trent Alexander-Arnold,Georginio Wijnaldum,Sadio Mané,Alex Oxlade-Chamberlain,Adam Lallana,Emre Can,Dominic Solanke
2018-01-01,Everton,Manchester United,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,A Marriner,12,21,0,6,11,10,6,6,2,0,0,0,Jordan Pickford,Michael Keane,Ashley Williams,Cuco Martina,Mason Holgate,Yannick Bolasie,Wayne Rooney,Morgan Schneiderlin,Tom Davies,Nikola Vlasic,Oumar Niasse,David de Gea,Victor Lindelöf,Phil Jones,Marcos Rojo,Luke Shaw,Paul Pogba,Ander Herrera,Nemanja Matic,Juan Mata,Anthony Martial,Jesse Lingard
2018-01-01,Leicester City,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,3,0,H,0,0,D,G Scott,11,6,5,1,7,9,4,1,1,1,0,0,Kasper Schmeichel,Wes Morgan,Harry Maguire,Daniel Amartey,Christian Fuchs,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Islam Slimani,Shinji Okazaki,Jonas Lössl,Tommy Smith,Chris Löwe,Zanka,Christopher Schindler,Aaron Mooy,Tom Ince,Rajiv van La Parra,Joe Lolley,Danny Williams,Steve Mounie
2018-01-01,Stoke City,Newcastle United,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,C Kavanagh,11,14,4,6,10,11,10,5,3,1,0,0,Jack Butland,Erik Pieters,Kevin Wimmer,Kurt Zouma,Thomas Edwards,Joe Allen,Charlie Adam,Geoff Cameron,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Peter Crouch,Karl Darlow,Ciaran Clark,Jamaal Lascelles,Javier Manquillo,DeAndre Yedlin,Jacob Murphy,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Christian Atsu,Ayoze Pérez
2018-01-02,Manchester City,Watford,,,,,,,,,,,,,,,,,,,,,3,1,H,2,0,H,L Mason,17,7,7,4,8,12,9,1,1,1,0,0,Ederson,Kyle Walker,John Stones,Fabian Delph,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané,Heurelho Gomes,Daryl Janmaat,Molla Wagué,Marvin Zeegelaar,Christian Kabasele,Richarlison,Abdoulaye Doucouré,Ben Watson,André Carrillo,Etienne Capoue,Andre Gray
2018-01-02,Southampton,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,2,A,1,0,H,S Attwell,10,11,3,4,8,11,4,7,0,1,0,0,Alex McCarthy,Ryan Bertrand,Maya Yoshida,Jack Stephens,Jérémy Pied,Oriol Romeu,James Ward-Prowse,Dusan Tadic,Sofiane Boufal,Pierre-Emile Højbjerg,Shane Long,Wayne Hennessey,James Tomkins,Jeffrey Schlupp,Timothy Fosu-Mensah,Martin Kelly,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Wilfried Zaha,James McArthur,Christian Benteke
2018-01-02,Swansea City,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,0,2,A,0,1,A,R Madley,8,12,1,5,12,9,6,5,2,2,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Federico Fernández,Angel Rangel,Tom Carroll,Sam Clucas,Renato Sanches,Nathan Dyer,Jordan Ayew,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson Sánchez,Ben Davies,Son Heung-Min,Erik Lamela,Eric Dier,Dele Alli,Christian Eriksen,Fernando Llorente
2018-01-02,West Ham United,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,M Jones,13,10,5,3,12,12,3,4,3,2,0,0,Adrián,Aaron Cresswell,Winston Reid,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Arthur Masuaku,Marko Arnautovic,Andy Carroll,Manuel Lanzini,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Claudio Yacob,Jake Livermore,James McClean,Jay Rodriguez,Grzegorz Krychowiak,Salomón Rondón
2018-01-03,Arsenal,Chelsea,,,,,,,,,,,,,,,,,,,,,2,2,D,0,0,D,A Taylor,14,19,6,6,11,11,10,8,3,2,0,0,Petr Cech,Rob Holding,Shkodran Mustafi,Calum Chambers,Héctor Bellerín,Jack Wilshere,Ainsley Maitland-Niles,Granit Xhaka,Alexis Sánchez,Alexandre Lacazette,Mesut Özil,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Eden Hazard,Álvaro Morata
2018-01-04,Tottenham Hotspur,West Ham United,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Dean,31,3,8,1,10,6,7,1,0,2,0,0,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Ben Davies,Son Heung-Min,Eric Dier,Moussa Sissoko,Dele Alli,Christian Eriksen,Harry Kane,Adrián,Winston Reid,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Arthur Masuaku,Chicharito,Manuel Lanzini
2018-01-13,Chelsea,Leicester City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,M Jones,17,14,7,1,14,13,6,3,2,2,0,1,Thibaut Courtois,Antonio Rüdiger,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Eden Hazard,Álvaro Morata,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar Dragovic,Daniel Amartey,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki
2018-01-13,Crystal Palace,Burnley,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,M Oliver,17,8,2,2,16,10,3,2,0,3,0,0,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,Luka Milivojevic,Wilfried Zaha,James McArthur,Jairo Riedewald,Christian Benteke,Bakary Sako,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Ashley Barnes,Jeff Hendrick,Steven Defour,Sam Vokes
2018-01-13,Huddersfield Town,West Ham United,,,,,,,,,,,,,,,,,,,,,1,4,A,1,1,D,J Moss,8,8,2,6,7,9,7,3,1,1,0,0,Jonas Lössl,Tommy Smith,Scott Malone,Zanka,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Tom Ince,Rajiv van La Parra,Joe Lolley,Laurent Depoitre,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Arthur Masuaku,Marko Arnautovic,Manuel Lanzini
2018-01-13,Newcastle United,Swansea City,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,G Scott,12,8,4,5,11,10,4,5,0,3,0,0,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Ayoze Pérez,Christian Atsu,Dwight Gayle,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Kyle Bartley,Ki Sung-Yueng,Nathan Dyer,Tom Carroll,Sam Clucas,Oliver McBurnie,Jordan Ayew
2018-01-13,Tottenham Hotspur,Everton,,,,,,,,,,,,,,,,,,,,,4,0,H,1,0,H,C Pawson,20,7,10,0,11,15,3,3,0,2,0,0,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Ben Davies,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Jordan Pickford,Phil Jagielka,Cuco Martina,Mason Holgate,Jonjoe Kenny,Yannick Bolasie,Gylfi Sigurdsson,Wayne Rooney,James McCarthy,Idrissa Gueye,Cenk Tosun
2018-01-13,Watford,Southampton,,,,,,,,,,,,,,,,,,,,,2,2,D,0,2,A,R East,16,10,4,4,11,13,5,4,0,5,0,0,Heurelho Gomes,Daryl Janmaat,Molla Wagué,Marvin Zeegelaar,Christian Kabasele,Tom Cleverley,Richarlison,Abdoulaye Doucouré,Ben Watson,André Carrillo,Andre Gray,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,Steven Davis,James Ward-Prowse,Dusan Tadic,Pierre-Emile Højbjerg,Shane Long
2018-01-13,West Bromwich Albion,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,M Atkinson,15,13,4,1,8,15,9,6,0,0,0,0,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Matt Phillips,Chris Brunt,Gareth Barry,Grzegorz Krychowiak,Salomón Rondón,Jay Rodriguez,Mat Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray
2018-01-14,AFC Bournemouth,Arsenal,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,K Friend,13,12,5,3,8,10,4,5,2,2,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Dan Gosling,Charlie Daniels,Adam Smith,Lewis Cook,Jordon Ibe,Callum Wilson,Ryan Fraser,Petr Cech,Rob Holding,Shkodran Mustafi,Calum Chambers,Héctor Bellerín,Jack Wilshere,Ainsley Maitland-Niles,Granit Xhaka,Alexandre Lacazette,Alex Iwobi,Danny Welbeck
2018-01-14,Liverpool,Manchester City,,,,,,,,,,,,,,,,,,,,,4,3,H,1,1,D,A Marriner,16,11,7,4,10,7,5,6,2,3,0,0,Loris Karius,Dejan Lovren,Joseph Gomez,Andrew Robertson,Joel Matip,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah,Ederson,Kyle Walker,John Stones,Fabian Delph,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané
2018-01-15,Manchester United,Stoke City,,,,,,,,,,,,,,,,,,,,,3,0,H,2,0,H,A Taylor,20,11,9,5,14,10,6,1,2,1,0,0,David de Gea,Phil Jones,Chris Smalling,Luke Shaw,Luis Antonio Valencia,Paul Pogba,Juan Mata,Anthony Martial,Jesse Lingard,Nemanja Matic,Romelu Lukaku,Jack Butland,Moritz Bauer,Kurt Zouma,Josh Tymon,Bruno Martins Indi,Joe Allen,Stephen Ireland,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Darren Fletcher,Peter Crouch
2018-01-20,Arsenal,Crystal Palace,,,,,,,,,,,,,,,,,,,,,4,1,H,4,0,H,C Kavanagh,16,9,10,5,6,8,5,10,0,0,0,0,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Mohamed Elneny,Jack Wilshere,Mesut Özil,Alex Iwobi,Granit Xhaka,Alexandre Lacazette,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,Luka Milivojevic,Yohan Cabaye,Wilfried Zaha,James McArthur,Christian Benteke,Bakary Sako
2018-01-20,Brighton and Hove Albion,Chelsea,,,,,,,,,,,,,,,,,,,,,0,4,A,0,2,A,J Moss,10,14,3,10,12,5,5,3,3,0,0,0,Mat Ryan,Shane Duffy,Lewis Dunk,Connor Goldson,Ezequiel Schelotto,Markus Suttner,Dale Stephens,Pascal Groß,Davy Pröpper,Solly March,Tomer Hemed,Willy Caballero,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Willian,Eden Hazard,Michy Batshuayi
2018-01-20,Burnley,Manchester United,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,M Dean,13,12,2,2,7,12,5,4,3,3,0,0,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jóhann Gudmundsson,Steven Defour,Scott Arfield,Ashley Barnes,Jeff Hendrick,David de Gea,Phil Jones,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Jesse Lingard,Nemanja Matic,Juan Mata,Anthony Martial,Romelu Lukaku
2018-01-20,Everton,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,S Attwell,9,15,4,5,15,10,0,3,2,1,0,0,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Gylfi Sigurdsson,Theo Walcott,James McCarthy,Morgan Schneiderlin,Nikola Vlasic,Cenk Tosun,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Matt Phillips,Chris Brunt,Gareth Barry,Grzegorz Krychowiak,Salomón Rondón,Jay Rodriguez
2018-01-20,Leicester City,Watford,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,L Probert,9,11,5,3,11,10,4,5,0,0,0,0,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar Dragovic,Daniel Amartey,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Orestis Karnezis,Daryl Janmaat,Molla Wagué,Marvin Zeegelaar,Christian Kabasele,Richarlison,Abdoulaye Doucouré,Ben Watson,André Carrillo,Roberto Pereyra,Troy Deeney
2018-01-20,Manchester City,Newcastle United,,,,,,,,,,,,,,,,,,,,,3,1,H,1,0,H,P Tierney,21,6,9,4,5,10,18,0,0,1,0,0,Ederson,Kyle Walker,John Stones,Oleksandr Zinchenko,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Leroy Sané,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,Isaac Hayden,Javier Manquillo,Jacob Murphy,Jonjo Shelvey,Mohamed Diamé,Christian Atsu,Joselu
2018-01-20,Stoke City,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,2,0,H,0,0,D,M Oliver,11,6,6,3,18,13,3,2,1,1,0,0,Jack Butland,Moritz Bauer,Erik Pieters,Kurt Zouma,Ryan Shawcross,Joe Allen,Eric Maxim Choupo-Moting,Charlie Adam,Xherdan Shaqiri,Darren Fletcher,Mame Biram Diouf,Jonas Lössl,Scott Malone,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Alex Pritchard,Tom Ince,Rajiv van La Parra,Steve Mounie
2018-01-20,West Ham United,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Atkinson,12,8,4,3,8,7,6,3,3,1,0,0,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Arthur Masuaku,Marko Arnautovic,Manuel Lanzini,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Dan Gosling,Charlie Daniels,Adam Smith,Lewis Cook,Jordon Ibe,Callum Wilson,Ryan Fraser
2018-01-21,Southampton,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,K Friend,10,17,4,2,8,15,2,9,2,3,0,0,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,James Ward-Prowse,Dusan Tadic,Mario Lemina,Pierre-Emile Højbjerg,Manolo Gabbiadini,Michel Vorm,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Ben Davies,Son Heung-Min,Eric Dier,Moussa Sissoko,Mousa Dembélé,Dele Alli,Harry Kane
2018-01-22,Swansea City,Liverpool,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,N Swarbrick,3,21,2,4,5,9,3,9,0,2,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Federico Fernández,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Leroy Fer,Nathan Dyer,Sam Clucas,Jordan Ayew,Loris Karius,Virgil van Dijk,Joseph Gomez,Andrew Robertson,Joel Matip,Georginio Wijnaldum,Sadio Mané,Mohamed Salah,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino
2018-01-30,Huddersfield Town,Liverpool,,,,,,,,,,,,,,,,,,,,,0,3,A,0,2,A,K Friend,5,14,1,7,8,8,1,4,0,0,0,0,Jonas Lössl,Terence Kongolo,Chris Löwe,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Philip Billing,Aaron Mooy,Steve Mounie,Laurent Depoitre,Loris Karius,Dejan Lovren,Joseph Gomez,Andrew Robertson,Joel Matip,James Milner,Jordan Henderson,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah
2018-01-30,Swansea City,Arsenal,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,L Mason,12,9,4,4,4,8,4,3,0,3,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Federico Fernández,Kyle Naughton,Ki Sung-Yueng,Leroy Fer,Nathan Dyer,Sam Clucas,Jordan Ayew,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Mohamed Elneny,Aaron Ramsey,Granit Xhaka,Alexandre Lacazette,Mesut Özil,Alex Iwobi
2018-01-30,West Ham United,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,N Swarbrick,8,9,3,3,11,15,5,3,1,3,0,0,Adrián,James Collins,Angelo Ogbonna,Declan Rice,Aaron Cresswell,Pablo Zabaleta,Mark Noble,Sam Byram,Cheikhou Kouyaté,Chicharito,João Mário,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,Luka Milivojevic,Andros Townsend,James McArthur,Bakary Sako,Wilfried Zaha,Christian Benteke
